haul.id,Year,Month,Day,HaulLat,HaulLong,Stratum,HaulDur,StatRec,Depth,SweepLngt,Netopening,Distance,Warplngt,WarpDia,DoorSurface,DoorWgt,DoorSpread,WingSpread,GroundSpeed,SpecCode,LngtClass,HLNoAtLngt
2013_1_102,2013,3,5,55.8163,15.3965,-9,30,40G5,51,95,5.1,2778,330,-9,4.4,720,87,-9,3,161789,135,269.31
2013_1_102,2013,3,5,55.8163,15.3965,-9,30,40G5,51,95,5.1,2778,330,-9,4.4,720,87,-9,3,161789,140,81.97
2013_1_102,2013,3,5,55.8163,15.3965,-9,30,40G5,51,95,5.1,2778,330,-9,4.4,720,87,-9,3,161789,145,58.55
2007_1_247,2007,2,26,55.864,16.4727,-9,30,40G6,54,75,4.1,2871,322,22,4,590,91,-9,3.1,161789,90,34.89
2007_1_247,2007,2,26,55.864,16.4727,-9,30,40G6,54,75,4.1,2871,322,22,4,590,91,-9,3.1,161789,95,69.79
2007_1_247,2007,2,26,55.864,16.4727,-9,30,40G6,54,75,4.1,2871,322,22,4,590,91,-9,3.1,161789,100,69.79
2007_1_247,2007,2,26,55.864,16.4727,-9,30,40G6,54,75,4.1,2871,322,22,4,590,91,-9,3.1,161789,105,174.46
2007_1_247,2007,2,26,55.864,16.4727,-9,30,40G6,54,75,4.1,2871,322,22,4,590,91,-9,3.1,161789,110,174.46
2007_1_247,2007,2,26,55.864,16.4727,-9,30,40G6,54,75,4.1,2871,322,22,4,590,91,-9,3.1,161789,115,139.57
2007_1_247,2007,2,26,55.864,16.4727,-9,30,40G6,54,75,4.1,2871,322,22,4,590,91,-9,3.1,161789,120,209.36
2007_1_247,2007,2,26,55.864,16.4727,-9,30,40G6,54,75,4.1,2871,322,22,4,590,91,-9,3.1,161789,125,279.14
2007_1_247,2007,2,26,55.864,16.4727,-9,30,40G6,54,75,4.1,2871,322,22,4,590,91,-9,3.1,161789,130,418.71
2007_1_247,2007,2,26,55.864,16.4727,-9,30,40G6,54,75,4.1,2871,322,22,4,590,91,-9,3.1,161789,135,104.68
2007_1_247,2007,2,26,55.864,16.4727,-9,30,40G6,54,75,4.1,2871,322,22,4,590,91,-9,3.1,161789,140,69.79
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,80,322.05
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,85,1932.3
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,90,1932.3
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,95,9661.5
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,100,15136.35
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,105,9339.45
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,110,4186.65
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,115,5152.8
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,120,7407.15
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,125,9339.45
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,130,9983.55
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,135,4186.65
2005_1_148,2005,2,28,57.3805,16.8905,-9,30,43G6,45,75,-9,2722,280,22,4,590,74,-9,2.9,161789,140,644.1
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,85,103.16
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,90,825.28
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,95,2991.63
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,100,1753.72
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,105,1341.08
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,110,1031.6
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,115,1547.4
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,120,1134.76
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,125,825.28
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,130,928.44
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,135,515.8
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,140,206.32
2007_1_248,2007,2,26,55.8372,16.1837,-9,30,40G6,58,75,4.3,2815,349,22,4,590,93,-9,3,161789,145,103.16
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,70,952.31
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,80,2856.94
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,85,1904.63
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,90,16189.35
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,95,37140.27
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,100,45711.1
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,105,27617.12
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,110,16189.35
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,115,16189.35
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,120,20950.92
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,125,25712.5
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,130,15237.03
2005_1_149,2005,2,28,57.4322,17.0098,-9,30,43G7,57,75,4.6,2759,356,22,4,590,79,-9,3,161789,135,3809.26
2005_1_150,2005,2,28,57.491,17.568,-9,30,43G7,75,75,4.3,2759,491,22,4,590,93,-9,3,161789,95,368.71
2005_1_150,2005,2,28,57.491,17.568,-9,30,43G7,75,75,4.3,2759,491,22,4,590,93,-9,3,161789,100,737.43
2005_1_150,2005,2,28,57.491,17.568,-9,30,43G7,75,75,4.3,2759,491,22,4,590,93,-9,3,161789,105,316.04
2005_1_150,2005,2,28,57.491,17.568,-9,30,43G7,75,75,4.3,2759,491,22,4,590,93,-9,3,161789,110,263.37
2005_1_150,2005,2,28,57.491,17.568,-9,30,43G7,75,75,4.3,2759,491,22,4,590,93,-9,3,161789,115,210.69
2005_1_150,2005,2,28,57.491,17.568,-9,30,43G7,75,75,4.3,2759,491,22,4,590,93,-9,3,161789,120,684.76
2005_1_150,2005,2,28,57.491,17.568,-9,30,43G7,75,75,4.3,2759,491,22,4,590,93,-9,3,161789,125,895.45
2005_1_150,2005,2,28,57.491,17.568,-9,30,43G7,75,75,4.3,2759,491,22,4,590,93,-9,3,161789,130,526.74
2005_1_150,2005,2,28,57.491,17.568,-9,30,43G7,75,75,4.3,2759,491,22,4,590,93,-9,3,161789,135,316.04
2005_1_150,2005,2,28,57.491,17.568,-9,30,43G7,75,75,4.3,2759,491,22,4,590,93,-9,3,161789,140,263.37
2007_1_250,2007,2,26,55.844,15.979,-9,30,40G5,57,75,4.2,2778,339,22,4,590,91,-9,3,161789,85,19.05
2007_1_250,2007,2,26,55.844,15.979,-9,30,40G5,57,75,4.2,2778,339,22,4,590,91,-9,3,161789,90,76.2
2007_1_250,2007,2,26,55.844,15.979,-9,30,40G5,57,75,4.2,2778,339,22,4,590,91,-9,3,161789,95,247.66
2007_1_250,2007,2,26,55.844,15.979,-9,30,40G5,57,75,4.2,2778,339,22,4,590,91,-9,3,161789,100,457.22
2007_1_250,2007,2,26,55.844,15.979,-9,30,40G5,57,75,4.2,2778,339,22,4,590,91,-9,3,161789,105,133.36
2007_1_250,2007,2,26,55.844,15.979,-9,30,40G5,57,75,4.2,2778,339,22,4,590,91,-9,3,161789,110,152.41
2007_1_250,2007,2,26,55.844,15.979,-9,30,40G5,57,75,4.2,2778,339,22,4,590,91,-9,3,161789,115,400.07
2007_1_250,2007,2,26,55.844,15.979,-9,30,40G5,57,75,4.2,2778,339,22,4,590,91,-9,3,161789,120,228.61
2007_1_250,2007,2,26,55.844,15.979,-9,30,40G5,57,75,4.2,2778,339,22,4,590,91,-9,3,161789,125,133.36
2007_1_250,2007,2,26,55.844,15.979,-9,30,40G5,57,75,4.2,2778,339,22,4,590,91,-9,3,161789,130,76.2
2007_1_250,2007,2,26,55.844,15.979,-9,30,40G5,57,75,4.2,2778,339,22,4,590,91,-9,3,161789,135,57.15
2007_1_251,2007,2,27,55.802,15.8015,-9,30,40G5,57,75,4.3,2741,337,22,4,590,90,-9,3,161789,90,241.19
2007_1_251,2007,2,27,55.802,15.8015,-9,30,40G5,57,75,4.3,2741,337,22,4,590,90,-9,3,161789,95,803.97
2007_1_251,2007,2,27,55.802,15.8015,-9,30,40G5,57,75,4.3,2741,337,22,4,590,90,-9,3,161789,100,1125.56
2007_1_251,2007,2,27,55.802,15.8015,-9,30,40G5,57,75,4.3,2741,337,22,4,590,90,-9,3,161789,105,723.57
2007_1_251,2007,2,27,55.802,15.8015,-9,30,40G5,57,75,4.3,2741,337,22,4,590,90,-9,3,161789,110,241.19
2007_1_251,2007,2,27,55.802,15.8015,-9,30,40G5,57,75,4.3,2741,337,22,4,590,90,-9,3,161789,115,803.97
2007_1_251,2007,2,27,55.802,15.8015,-9,30,40G5,57,75,4.3,2741,337,22,4,590,90,-9,3,161789,120,1286.35
2007_1_251,2007,2,27,55.802,15.8015,-9,30,40G5,57,75,4.3,2741,337,22,4,590,90,-9,3,161789,125,964.76
2007_1_251,2007,2,27,55.802,15.8015,-9,30,40G5,57,75,4.3,2741,337,22,4,590,90,-9,3,161789,130,884.37
2007_1_251,2007,2,27,55.802,15.8015,-9,30,40G5,57,75,4.3,2741,337,22,4,590,90,-9,3,161789,135,482.38
2007_1_251,2007,2,27,55.802,15.8015,-9,30,40G5,57,75,4.3,2741,337,22,4,590,90,-9,3,161789,140,241.19
2007_1_251,2007,2,27,55.802,15.8015,-9,30,40G5,57,75,4.3,2741,337,22,4,590,90,-9,3,161789,145,80.4
2007_1_252,2007,2,27,55.915,15.5687,-9,30,40G5,51,75,4.6,2778,320,22,4,590,87,-9,3,161789,90,489.74
2007_1_252,2007,2,27,55.915,15.5687,-9,30,40G5,51,75,4.6,2778,320,22,4,590,87,-9,3,161789,95,1189.36
2007_1_252,2007,2,27,55.915,15.5687,-9,30,40G5,51,75,4.6,2778,320,22,4,590,87,-9,3,161789,100,1049.43
2007_1_252,2007,2,27,55.915,15.5687,-9,30,40G5,51,75,4.6,2778,320,22,4,590,87,-9,3,161789,105,419.77
2007_1_252,2007,2,27,55.915,15.5687,-9,30,40G5,51,75,4.6,2778,320,22,4,590,87,-9,3,161789,110,349.81
2007_1_252,2007,2,27,55.915,15.5687,-9,30,40G5,51,75,4.6,2778,320,22,4,590,87,-9,3,161789,115,1259.32
2007_1_252,2007,2,27,55.915,15.5687,-9,30,40G5,51,75,4.6,2778,320,22,4,590,87,-9,3,161789,120,769.58
2007_1_252,2007,2,27,55.915,15.5687,-9,30,40G5,51,75,4.6,2778,320,22,4,590,87,-9,3,161789,125,349.81
2007_1_252,2007,2,27,55.915,15.5687,-9,30,40G5,51,75,4.6,2778,320,22,4,590,87,-9,3,161789,130,349.81
2007_1_252,2007,2,27,55.915,15.5687,-9,30,40G5,51,75,4.6,2778,320,22,4,590,87,-9,3,161789,135,279.85
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,70,1952.82
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,75,9764.1
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,80,21481.03
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,85,37103.59
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,90,31245.13
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,95,37103.59
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,100,48820.51
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,105,44914.87
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,110,39056.41
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,115,15622.56
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,120,19528.21
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,125,23433.85
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,130,17575.38
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,135,13669.74
2006_1_200,2006,3,6,57.4412,17.0002,-9,27,43G7,57,95,5.1,2463,345,22,4,590,79,-9,3,161789,140,1952.82
2006_1_201,2006,3,6,57.4862,17.5647,-9,30,43G7,77,95,4.3,2797,426,22,4,590,91,-9,3,161789,85,559.85
2006_1_201,2006,3,6,57.4862,17.5647,-9,30,43G7,77,95,4.3,2797,426,22,4,590,91,-9,3,161789,90,1119.7
2006_1_201,2006,3,6,57.4862,17.5647,-9,30,43G7,77,95,4.3,2797,426,22,4,590,91,-9,3,161789,100,2239.4
2006_1_201,2006,3,6,57.4862,17.5647,-9,30,43G7,77,95,4.3,2797,426,22,4,590,91,-9,3,161789,105,16235.62
2006_1_201,2006,3,6,57.4862,17.5647,-9,30,43G7,77,95,4.3,2797,426,22,4,590,91,-9,3,161789,110,30231.85
2006_1_201,2006,3,6,57.4862,17.5647,-9,30,43G7,77,95,4.3,2797,426,22,4,590,91,-9,3,161789,115,19034.87
2006_1_201,2006,3,6,57.4862,17.5647,-9,30,43G7,77,95,4.3,2797,426,22,4,590,91,-9,3,161789,120,15115.93
2006_1_201,2006,3,6,57.4862,17.5647,-9,30,43G7,77,95,4.3,2797,426,22,4,590,91,-9,3,161789,125,15675.77
2006_1_201,2006,3,6,57.4862,17.5647,-9,30,43G7,77,95,4.3,2797,426,22,4,590,91,-9,3,161789,130,14556.08
2006_1_201,2006,3,6,57.4862,17.5647,-9,30,43G7,77,95,4.3,2797,426,22,4,590,91,-9,3,161789,135,7278.04
2006_1_201,2006,3,6,57.4862,17.5647,-9,30,43G7,77,95,4.3,2797,426,22,4,590,91,-9,3,161789,140,2239.4
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,85,132.86
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,90,1062.89
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,95,2125.78
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,100,930.03
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,105,1062.89
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,110,531.45
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,115,1062.89
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,120,1860.06
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,125,1594.34
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,130,664.31
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,135,1992.92
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,140,398.58
2007_1_253,2007,2,27,55.7652,15.3972,-9,30,40G5,63,75,4.3,2815,366,22,4,590,91,-9,3.1,161789,145,265.72
2005_1_153,2005,3,1,58.4348,19.3887,-9,30,45G9,71,75,4.3,2741,461,22,4,590,89,-9,3,161789,85,490.81
2005_1_153,2005,3,1,58.4348,19.3887,-9,30,45G9,71,75,4.3,2741,461,22,4,590,89,-9,3,161789,90,4908.11
2005_1_153,2005,3,1,58.4348,19.3887,-9,30,45G9,71,75,4.3,2741,461,22,4,590,89,-9,3,161789,95,17669.2
2005_1_153,2005,3,1,58.4348,19.3887,-9,30,45G9,71,75,4.3,2741,461,22,4,590,89,-9,3,161789,100,26012.99
2005_1_153,2005,3,1,58.4348,19.3887,-9,30,45G9,71,75,4.3,2741,461,22,4,590,89,-9,3,161789,105,13742.71
2005_1_153,2005,3,1,58.4348,19.3887,-9,30,45G9,71,75,4.3,2741,461,22,4,590,89,-9,3,161789,110,7852.98
2005_1_153,2005,3,1,58.4348,19.3887,-9,30,45G9,71,75,4.3,2741,461,22,4,590,89,-9,3,161789,115,6871.36
2005_1_153,2005,3,1,58.4348,19.3887,-9,30,45G9,71,75,4.3,2741,461,22,4,590,89,-9,3,161789,120,5889.73
2005_1_153,2005,3,1,58.4348,19.3887,-9,30,45G9,71,75,4.3,2741,461,22,4,590,89,-9,3,161789,125,6871.36
2005_1_153,2005,3,1,58.4348,19.3887,-9,30,45G9,71,75,4.3,2741,461,22,4,590,89,-9,3,161789,130,3435.68
2005_1_153,2005,3,1,58.4348,19.3887,-9,30,45G9,71,75,4.3,2741,461,22,4,590,89,-9,3,161789,135,490.81
2007_1_255,2007,2,28,55.6593,14.5305,-9,30,40G4,53,75,4.8,2797,311,22,4,590,84,-9,3,161789,80,6.1
2007_1_255,2007,2,28,55.6593,14.5305,-9,30,40G4,53,75,4.8,2797,311,22,4,590,84,-9,3,161789,90,24.39
2007_1_255,2007,2,28,55.6593,14.5305,-9,30,40G4,53,75,4.8,2797,311,22,4,590,84,-9,3,161789,95,30.49
2007_1_255,2007,2,28,55.6593,14.5305,-9,30,40G4,53,75,4.8,2797,311,22,4,590,84,-9,3,161789,100,54.88
2007_1_255,2007,2,28,55.6593,14.5305,-9,30,40G4,53,75,4.8,2797,311,22,4,590,84,-9,3,161789,105,30.49
2007_1_255,2007,2,28,55.6593,14.5305,-9,30,40G4,53,75,4.8,2797,311,22,4,590,84,-9,3,161789,110,12.2
2007_1_255,2007,2,28,55.6593,14.5305,-9,30,40G4,53,75,4.8,2797,311,22,4,590,84,-9,3,161789,115,6.1
2007_1_255,2007,2,28,55.6593,14.5305,-9,30,40G4,53,75,4.8,2797,311,22,4,590,84,-9,3,161789,120,6.1
2007_1_255,2007,2,28,55.6593,14.5305,-9,30,40G4,53,75,4.8,2797,311,22,4,590,84,-9,3,161789,130,12.2
2007_1_255,2007,2,28,55.6593,14.5305,-9,30,40G4,53,75,4.8,2797,311,22,4,590,84,-9,3,161789,135,18.29
2007_1_255,2007,2,28,55.6593,14.5305,-9,30,40G4,53,75,4.8,2797,311,22,4,590,84,-9,3,161789,140,6.1
2007_1_255,2007,2,28,55.6593,14.5305,-9,30,40G4,53,75,4.8,2797,311,22,4,590,84,-9,3,161789,145,6.1
2005_1_155,2005,3,1,58.055,19.4445,-9,30,45G9,76,75,4.5,2704,488,22,4,590,88,-9,3,161789,95,814.75
2005_1_155,2005,3,1,58.055,19.4445,-9,30,45G9,76,75,4.5,2704,488,22,4,590,88,-9,3,161789,100,1086.33
2005_1_155,2005,3,1,58.055,19.4445,-9,30,45G9,76,75,4.5,2704,488,22,4,590,88,-9,3,161789,105,2172.67
2005_1_155,2005,3,1,58.055,19.4445,-9,30,45G9,76,75,4.5,2704,488,22,4,590,88,-9,3,161789,110,5431.67
2005_1_155,2005,3,1,58.055,19.4445,-9,30,45G9,76,75,4.5,2704,488,22,4,590,88,-9,3,161789,115,6246.42
2005_1_155,2005,3,1,58.055,19.4445,-9,30,45G9,76,75,4.5,2704,488,22,4,590,88,-9,3,161789,120,7332.75
2005_1_155,2005,3,1,58.055,19.4445,-9,30,45G9,76,75,4.5,2704,488,22,4,590,88,-9,3,161789,125,10048.58
2005_1_155,2005,3,1,58.055,19.4445,-9,30,45G9,76,75,4.5,2704,488,22,4,590,88,-9,3,161789,130,5703.25
2005_1_155,2005,3,1,58.055,19.4445,-9,30,45G9,76,75,4.5,2704,488,22,4,590,88,-9,3,161789,135,543.17
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,75,225.98
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,80,1355.88
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,85,2711.76
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,90,3615.68
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,95,6553.42
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,100,12202.92
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,105,11299
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,110,9943.12
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,115,4519.6
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,120,2711.76
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,125,2711.76
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,130,2033.82
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,135,225.98
2008_1_301,2008,2,25,57.3823,16.8893,-9,30,43G6,47,95,4.6,2834,320,22,4,590,87,-9,3,161789,140,225.98
2007_1_256,2007,2,28,55.698,14.5077,-9,25,40G4,49,75,5.3,2278,294,22,4,590,74,-9,3,161789,80,8.04
2007_1_256,2007,2,28,55.698,14.5077,-9,25,40G4,49,75,5.3,2278,294,22,4,590,74,-9,3,161789,85,64.32
2007_1_256,2007,2,28,55.698,14.5077,-9,25,40G4,49,75,5.3,2278,294,22,4,590,74,-9,3,161789,90,32.16
2007_1_256,2007,2,28,55.698,14.5077,-9,25,40G4,49,75,5.3,2278,294,22,4,590,74,-9,3,161789,95,24.12
2007_1_256,2007,2,28,55.698,14.5077,-9,25,40G4,49,75,5.3,2278,294,22,4,590,74,-9,3,161789,100,40.2
2007_1_256,2007,2,28,55.698,14.5077,-9,25,40G4,49,75,5.3,2278,294,22,4,590,74,-9,3,161789,110,8.04
2007_1_256,2007,2,28,55.698,14.5077,-9,25,40G4,49,75,5.3,2278,294,22,4,590,74,-9,3,161789,115,8.04
2007_1_256,2007,2,28,55.698,14.5077,-9,25,40G4,49,75,5.3,2278,294,22,4,590,74,-9,3,161789,125,8.04
2007_1_256,2007,2,28,55.698,14.5077,-9,25,40G4,49,75,5.3,2278,294,22,4,590,74,-9,3,161789,130,8.04
2007_1_256,2007,2,28,55.698,14.5077,-9,25,40G4,49,75,5.3,2278,294,22,4,590,74,-9,3,161789,135,16.08
2007_1_257,2007,2,28,55.7163,14.3423,-9,30,40G4,36,75,5.1,2741,244,22,4,590,61,-9,3,161789,70,6.98
2007_1_257,2007,2,28,55.7163,14.3423,-9,30,40G4,36,75,5.1,2741,244,22,4,590,61,-9,3,161789,80,6.98
2007_1_257,2007,2,28,55.7163,14.3423,-9,30,40G4,36,75,5.1,2741,244,22,4,590,61,-9,3,161789,85,34.91
2007_1_257,2007,2,28,55.7163,14.3423,-9,30,40G4,36,75,5.1,2741,244,22,4,590,61,-9,3,161789,90,41.89
2007_1_257,2007,2,28,55.7163,14.3423,-9,30,40G4,36,75,5.1,2741,244,22,4,590,61,-9,3,161789,95,62.83
2007_1_257,2007,2,28,55.7163,14.3423,-9,30,40G4,36,75,5.1,2741,244,22,4,590,61,-9,3,161789,100,20.94
2007_1_257,2007,2,28,55.7163,14.3423,-9,30,40G4,36,75,5.1,2741,244,22,4,590,61,-9,3,161789,105,27.92
2007_1_257,2007,2,28,55.7163,14.3423,-9,30,40G4,36,75,5.1,2741,244,22,4,590,61,-9,3,161789,115,6.98
2007_1_257,2007,2,28,55.7163,14.3423,-9,30,40G4,36,75,5.1,2741,244,22,4,590,61,-9,3,161789,120,13.96
2007_1_257,2007,2,28,55.7163,14.3423,-9,30,40G4,36,75,5.1,2741,244,22,4,590,61,-9,3,161789,130,6.98
2007_1_257,2007,2,28,55.7163,14.3423,-9,30,40G4,36,75,5.1,2741,244,22,4,590,61,-9,3,161789,140,6.98
